ue1_distance_ft,ue2_distance_ft,gain_db,amp,amp_bandwidth,jammer_gnb_distance_ft,pci,ue_identifier,dl_cqi,dl_ri,dl_mcs,dl_brate,dl_ok,dl_nok,dl_percent,dl_bs,ul_pusch,ul_rsrp,ul_ri,ul_mcs,ul_brate,ul_ok,ul_nok,ul_percent,ul_bsr,ul_ta,ul_phr
5,10,80,3,1,15,1,ue2,15,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,280,6
5,10,80,3,1,15,1,ue2,15,1.0,0,0,0,0,0,0,28.3,-13.4,1,27,4900.0,1,0,0,0,284,6
5,10,80,3,1,15,1,ue2,15,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,297,6
5,10,80,3,1,15,1,ue2,15,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,314,6
5,10,80,3,1,15,1,ue2,14,1.0,25,0,0,5,100,0,24.7,-14.6,1,27,4900.0,1,1,50,0,305,6
5,10,80,3,1,15,1,ue2,14,1.0,22,0,0,5,100,0,n/a,n/a,1,0,0,0,0,0,0,338,6
5,10,80,3,1,15,1,ue2,14,1.0,20,0,0,10,100,0,n/a,n/a,1,0,0,0,0,0,0,354,6
5,10,80,3,1,15,1,ue2,14,1.0,18,0,0,15,100,0,n/a,n/a,1,0,0,0,0,0,0,351,6
5,10,80,3,1,15,1,ue2,14,1.0,17,0,0,5,100,0,26.3,-14.0,1,27,9700.0,2,1,33,0,341,6
5,10,80,3,1,15,1,ue2,14,1.0,0,0,0,0,0,0,26.2,-14.9,1,27,4900.0,1,0,0,0,358,6
5,10,80,3,1,15,1,ue2,14,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,315,6
5,10,80,3,1,15,1,ue2,14,1.0,17,0,0,140,100,0,22.9,-15.7,1,25,146000.0,18,22,55,0,282,1
5,10,80,3,1,15,1,ue2,12,1.0,12,0,0,151,100,0,24.9,-15.0,1,25,90000.0,15,10,40,0,297,6
5,10,80,3,1,15,1,ue2,11,1.0,10,0,0,148,100,0,26.4,-15.0,1,27,99000.0,17,8,32,0,294,5
5,10,80,3,1,15,1,ue2,10,1.0,9,608,1,125,99,0,26.4,-14.9,1,27,92000.0,16,8,33,0,304,5
5,10,80,3,1,15,1,ue2,11,1.0,11,4400.0,6,43,87,0,26.4,-13.6,1,25,32000.0,7,0,0,0,112,6
5,10,80,3,1,15,1,ue2,8,1.0,5,40000.0,21,180,89,0,22.2,-15.7,1,25,212000.0,25,30,54,0,296,4
5,10,80,3,1,15,1,ue2,8,1.0,5,66000.0,37,181,83,0,23.0,-15.5,1,25,248000.0,31,32,50,0,168,6
5,10,80,3,1,15,1,ue2,8,1.0,4,2100000.0,409,101,19,0,26.6,-13.9,1,25,183000.0,33,9,21,0,198,6
5,10,80,3,1,15,1,ue2,7,1.0,3,1600.0,11,50,81,0,21.8,-15.7,1,22,133000.0,19,16,45,0,233,1
5,10,80,3,1,15,1,ue2,8,1.0,3,1200000.0,267,31,10,0,28.5,-12.9,1,26,60000.0,13,0,0,0,184,6
5,10,80,3,1,15,1,ue2,9,1.0,7,2800.0,9,60,86,0,23.2,-15.4,1,24,162000.0,21,18,46,0,208,8
5,10,80,3,1,15,1,ue2,10,1.0,3,1400000.0,249,4,1,0,27.9,-13.1,1,27,54000.0,12,1,7,3.91k,193,6
5,10,80,3,1,15,1,ue2,8,1.0,6,3600.0,13,70,84,0,25.6,-14.6,1,26,192000.0,23,13,36,0,230,1
5,10,80,3,1,15,1,ue2,11,1.0,5,761000.0,118,13,9,0,25.3,-14.6,1,26,78000.0,11,6,35,0,230,4
5,10,80,3,1,15,1,ue2,9,1.0,4,1400000.0,278,46,14,0,24.5,-14.9,1,26,166000.0,21,19,47,0,279,6
5,10,80,3,1,15,1,ue2,7,1.0,3,2400.0,19,60,75,0,23.4,-15.5,1,25,121000.0,13,16,55,0,300,1
5,10,80,3,1,15,1,ue2,8,1.0,4,1400000.0,296,63,17,0,26.4,-13.9,1,25,151000.0,25,10,28,0,272,6
5,10,80,3,1,15,1,ue2,12,1.0,3,104,1,4,80,0,29.7,-12.8,1,27,9700.0,2,0,0,0,268,6
5,10,80,3,1,15,1,ue2,14,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,263,6
